Tweet ID,Username,Content,Created At,User Location,Country
1179175680610914306,marxcozramoxxx,Y'all really trying to make the girl who is the face of global action on climate change look bad by getting phrases out of context? Messed up,2019-10-01 23:26:04+00:00,"Lisboa, Portugal",Portugal
1179174471938138112,ShaneRedflag,"#WaitForIt
#ClimateChange https://t.co/K7RUFE7Q3u",2019-10-01 23:21:16+00:00,Not Spain,Spain
1179174174956408834,Windycom,#ClimateChange: Why it doesn't matter what the climate-models tell us about the #globalwarming 👉 https://t.co/y2gmIP34Au https://t.co/37qnHqAVKm,2019-10-01 23:20:05+00:00,Prague,Czech Republic
1179049580685488134,IPBES,"1 million species face #extinction and we are living in an unprecedented #ClimateEmergency

""We cannot let this happen on our watch""

""millions of people around the🌍...are demanding our leaders listen to #science &amp; act""

@billieeilish &amp; @WoodyHarrelson
https://t.co/7dAPUq5oSq",2019-10-01 15:05:00+00:00,"Bonn, Germany",Germany
1179172616709509121,MWcrazyhorse,"@CCbucko CLimate change? 
Ahhhh autumn!!! Of course!
It's Oktober!!!",2019-10-01 23:13:54+00:00,Germany,Germany
1179172204153577473,mark_vernooij,"For small island nations, climate change is not a threat. It's already here https://t.co/BpEskM4TuD #SDI19 #sustainableworld UNDPMaldives UNDP https://t.co/fMkur8lxpB RT WEF",2019-10-01 23:12:16+00:00,"Amsterdam, North Holland",Netherlands
1179170682149769216,EUIAcademy,"For small island nations, climate change is not a threat. It's already here https://t.co/81phjV3udp #SDI19 #sustainableworld UNDPMaldives UNDP https://t.co/MEKjb95veW #EUInternationalAcademy RT https://t.co/7WCnJYSwiR https://t.co/qWIOZSLIDf #stijnonline #euiapress",2019-10-01 23:06:13+00:00,"Amsterdam, Nederland",Netherlands
1179169453998776322,Tanui_lily,We can never underestimate the role of trees in climate change mitigation  #TreesForTomorrow #ClimateStrike #ClimateChangeIsReal #treegrowers @KeForestService @guardianeco @GreenerKenya @lizwathuti @WWF_AfricaExec @JoyceMsuya @JeffreyKosgei @GreenBeltMovmnt @WWF_Kenya,2019-10-01 23:01:20+00:00,Kenya 🇰🇪 Hungary 🇭🇺,Hungary
1179169310167711744,YoramDiamand,"@PikettyLeMonde Dear Thomas Piketty, I wrote a letter, analyzing Nature: biodiversity, evolution, climate change and Social Darwinism. A good understanding of Nature might help all society. I hope you will like it. Yours, sincerely @YoramDiamand https://t.co/0QpqkPlred",2019-10-01 23:00:46+00:00,Amsterdam,Netherlands
1179168578496602112,superpixels,"Tired: “sexy” Halloween costumes 

Wired: “Climate change adjusted” Halloween costumes https://t.co/Kcg8U9Z2pV",2019-10-01 22:57:51+00:00,"Paris, France",France
1179168267233103873,techbuzzinfo,"Knew it wouldn't be long before climate change was brought into it. 
#HurricaneLorenzo https://t.co/1GnG6hxIsc",2019-10-01 22:56:37+00:00,Dublin ,Ireland
1182083176971341825,hstubner,"EPRG WP: Long-Term Macroeconomic Effects of Climate Change - A Cross-Country Analysis https://t.co/TAUFOhZ3VV , https://t.co/i0lBq8Sb4f , https://t.co/XMJFUxVJ8V @eprgcambridge @EnergyCambridge",2019-10-09 23:59:26+00:00,Berlin - Brüssel,Germany
1182081806134337536,EAlvarezArmas,... And so #climatechange litigation keeps moving forward (New chapter in the @urgenda case),2019-10-09 23:53:59+00:00,"Madrid, ES",Spain
1181899297157238785,DennisvBerkel,The Supreme Court published the English translation of the Advisory Opinion in @urgenda case. Although it is not binding on the Supreme Court the extremely detailed analysis lays a very solid foundation for States’ legal obligations to reduce their emissions.,2019-10-09 11:48:45+00:00,"Amsterdam, the Netherlands",Netherlands
1182081319322488833,BiotechSweden,How the business of healthcare is changing with climate change #HealthCare #ClimateChange via https://t.co/2sI0UxJbpn https://t.co/zvYqXzMyAX,2019-10-09 23:52:03+00:00,"Stockholm, Sweden",Sweden
1182080644882538496,hstubner,rtr: London City Airport braces for possible shutdown by climate protesters. London City Airport was braced for disruption on Thursday after climate-change protesters Extinction Rebellion vowed to occupy its terminal and shut down operations for three days https://t.co/hkpqUAM1bo,2019-10-09 23:49:22+00:00,Berlin - Brüssel,Germany
1182077358599266306,Hans11160S,Extinction Rebellion: Climate Change Protests Aim To Crash Global Economy To Usher In MMT | Zero Hedge https://t.co/pz3yb7uWDa,2019-10-09 23:36:18+00:00,Netherlands,Netherlands
1182076689423245314,Vigilante3591,"@thehill @WashoExaminer @gatewaypundit @WhiteHouse @AP @BBCNorthAmerica @YahooNewsUK I do hope EPA stay clear away from the german INDOCTRINATION on ""Climate change"" otherwise we'll STARVE, eliminate Heating in our Homes, wear Oxygen tanks, ride ONLY Bikes and eat LEFTOVERS! V-35",2019-10-09 23:33:39+00:00,"Rhineland-Palatinate, Germany",Germany
1182076306512650242,sodomhnaill34,"While a lot of waffle is spoken in our state propaganda outlet called the national media about climate change etc, why so little coverage of the major indictment of our political system, and particularly Varadkar and Harris, by this Consultants' rep, quite the dressing down..",2019-10-09 23:32:08+00:00,"Galway, Ireland",Ireland
1181960883846750208,little_pengelly,"I went out to on the invitation of some Extinction Rebellion folks outside Westminster to pick up my tree, part of #ReforestEarth campaign! What a lovely wee oak!

Did you know NI has lowest woodland cover in British Isles? Neither did they, but I am campaigning to increase it 🌳 https://t.co/fOriq5dlKh",2019-10-09 15:53:29+00:00,"Castlereagh, Northern Ireland",Ireland
1181878847010148352,UNFCCC,"06/2019: Hottest June on record

07/2019: Hottest July on record

08/2019: 2nd hottest August on record

09/2019: Hottest September on record

#COP25 and 2020 give us a chance to fight the #ClimateEmergency. 

See what’s happening at #PreCOP25 🇨🇷  https://t.co/G49qKgC29B https://t.co/LRN4xODcE8",2019-10-09 10:27:30+00:00,"Bonn, Germany",Germany
1182071638470381570,cskama,@quinnnorton @mattblaze This is not so much about climate change as it is about California's crumbling infrastructure.,2019-10-09 23:13:35+00:00,"Madison, WI & Bamberg, Germany",Germany
1182071287247704069,RobCross247,"Want to do something free and healthy to fight #ClimateChange!🤔

T R Y    W  A  L  K  I  N  G  

Health benefits:
Increased heart and lung fitness.
Reduced risk of heart disease and stroke.
Improved management of conditions such as high blood pressure/cholesterol and diabetes. https://t.co/Oy48FxuxUG",2019-10-09 23:12:11+00:00,Ireland,Ireland
1182070478485250048,baldoyle55,@BethDClimate on carbon tax and climate change @SVP_Ireland @gold_lgold @SchoolStrikesIE @SCC_Ireland @climatecaseire @OisinCoghlan @foeireland @think_or_swim @triciakeilthy @kieranstafford1 https://t.co/6ck85zPPOQ,2019-10-09 23:08:58+00:00,Ireland,Ireland
1181689485156917248,LeoVaradkar,"I spoke @rtenews tonight about how we are ring fencing all new revenue raised from the carbon tax for climate action &amp; just transition. Over the next decade this will provide €6.5bn for warmer homes, cleaner air &amp; more sustainable businesses &amp; communities. #Budget2020 #Climate https://t.co/OISCNRWuyC",2019-10-08 21:55:02+00:00,Dublin West,Ireland
1182069019794378753,BosquePablo,So what are we gonna see in the future? new opportunities to project power will emerge but are these countries going to leave aside their economic interests to revert climate change? could this led to a war for the domination of trade routes and resources?,2019-10-09 23:03:10+00:00,"Madrid, Spain",Spain
1182068994674745349,BosquePablo,"Researchers have shown that 30% of the undiscovered resources of the world are found in the Artic Ocean and due to climate change, they are more availabe than ever",2019-10-09 23:03:04+00:00,"Madrid, Spain",Spain
1182068935799246848,ClimaLoop,"At #UNclimateactionsummit in #NYC promises were made by governments, civil society and business to achieve #ParisAgreement and #Agenda2030 goals in #ClimateChange and #Sustainability. Accountability is the next step!
https://t.co/aM04px3Dfg",2019-10-09 23:02:50+00:00,Barcelona,Spain
1182068452468633600,FriendsEurope,"""There is a lot of synergy between climate and health. The fight is not over and we need to take into account this extra burden of climate change on health."" - Mr. Riccardo Valentini",2019-10-09 23:00:55+00:00,Paris,France
1182060487942508545,GiraZapatistaBE,Boris Johnson's father Stanley says he's proud to be an 'uncooperative crusty' as he joins Extinction Rebellion protesters ... https://t.co/WMsYzY71I3 #ExtinctionRebellion https://t.co/yNhWL1mBww,2019-10-09 22:29:16+00:00,"Liege, Belgium",Belgium
1182067214750490624,Mandalore_Minh,#impinv #sustainablefinance #ClimateChange #SDGs #greentech @SeedFounders @Minh_Q_Tran,2019-10-09 22:56:00+00:00,Luxembourg,Luxembourg
1176840907968196608,EU_Finance,"Great news for Europe and the future of our planet!🌍
Today all EU countries agreed on establishing a unified taxonomy for sustainable activities, so investors know what is green💚, and what is not 🛑  
📰https://t.co/N9XlQzki7Q
#GreenFinanceEU #SustainableFinanceEU #TaxonomyEU https://t.co/ujDnTVhAjC",2019-09-25 12:48:31+00:00,"Brussels, Belgium",Belgium
1182066841335648256,On_Your_Feet,Short video of Harvard in the rain! #Harvard #Tourist #Learning Great to be here for a 2-day programme on Using Power Effectively (In the #leadership sense vs #climatechange !) @ Harvard University https://t.co/hFFGdPiiLg,2019-10-09 22:54:31+00:00,"Dublin, Ireland.",Ireland
1185343629872619520,ConaghanSarah,Why peatlands matter in the battle against climate change https://t.co/Xq0uw6HxhV,2019-10-18 23:55:18+00:00,"Donegal, Ireland",Ireland
1185342369555763201,erlhel,"Population Engineering and the Fight against Climate Change
Colin Hickey, Travis N. Rieder, and Jake Earl. https://t.co/hT4mI83Vdi",2019-10-18 23:50:18+00:00,"Stockholm, Sverige",Sweden
1185340097094393856,security_intell,New post: The fight against Nigeria’s northeast terrorism is also a battle against climate change https://t.co/SZgwTXp0L6,2019-10-18 23:41:16+00:00,"Central Finland, Finland",Finland
1185339452798971904,VeryBadSloth,Snowy 2.0: Australia's divisive plan for a vast underground 'battery' #ClimateChange #cleanenergy  https://t.co/qYgbOLcuwf,2019-10-18 23:38:42+00:00,Chiantishire - Tuscany - Italy,Italy
1185285541719396352,ClimateBen,"68% of Indigenous lands &amp; protected natural areas in the 9 nations encompassing the Amazon region are being destroyed by deforestation, forest fires, mining, oil drilling, roads &amp; dams.
https://t.co/x9LBwTgYID

⚠️ The world's rainforests are 'several years' from total calamity.👇",2019-10-18 20:04:29+00:00,"Paris, France",France
1185337513214386177,dw_environment,Technology helps Spain's apple farmers to deal with the effects of climate change. https://t.co/bQ5BtxP7Yo,2019-10-18 23:31:00+00:00,"Berlin, Germany",Germany
1185336509295222787,immdaly,Wouldn't the youth of today make a great leap forward for human rights if they boycotted their mobile device use because of  the use of conflict minerals rather than virtue signalling about #ClimateChange,2019-10-18 23:27:00+00:00,"Dublin, IE",Ireland
1185335003275825153,FAO,"Agricultural landscapes &amp; practices have stood the test of time 👇

🔸Adapting to #climatechange
🔸Preserving biodiversity
🔸Providing food security for local populations

Have you ever visited a Globally Important #AgriculturalHeritage System?  

👉 https://t.co/r4iBwQqKtV https://t.co/xRR8MJQbmG",2019-10-18 23:21:01+00:00,"Rome, Italy",Italy
1185334711402618882,ovadnevaite,@clarenoone @Mace_Head @xuweinuig @pravpan @jana_preissler @KirFossum BBC filming StoryWorks @Mace_Head Co. Galway 🇮🇪🇮🇪🇮🇪🇮🇪🌏🌏🌏🌏#Climatedocumentary  #climatechange #climateResearch #airpollution @BBCStoryWorks @Mace_Head @cost_colossal,2019-10-18 23:19:52+00:00,"Galway, Ireland",Ireland
1185333883925123073,GoriouxGroupeES,"RT NadiaCalvino: Spain is proud to be part of the International Platform for #SustainableFinance.

We need to foster green investment to tackle climate change in line with #SDG 

#ODS https://t.co/dhzvBblurA",2019-10-18 23:16:35+00:00,"Madrid, Spain",Spain
1185281341643988994,VDombrovskis,"The International Platform for Sustainable Finance is here for participating countries to:
✅find the best ways to work together
✅develop global market for green investments 
✅ coordinate approaches on green finance 
#investgreen #sustainablefinance https://t.co/FEEb2LIeFd",2019-10-18 19:47:47+00:00,Brussels,Belgium
1185332277854834688,eriksson_magnus,"White House Angers Opponents by Announcing G-7 Summit Will Be Held at His Resort, Climate Change Not on Agenda
Hahaha. #ClimateHoax #ClimateFraud 
https://t.co/mtfM1YeF3D",2019-10-18 23:10:12+00:00,"Gothenburg, Sweden",Sweden
1185114118271000576,francediplo,"#PacifiqueSud

La 🇫🇷, l'🇦🇺 et la 🇳🇿 renforcent la coordination des réponses d’urgence aux crises humanitaires dans le Pacifique Sud.

@CdCMAE, @CroixRougeNC

👉 https://t.co/mGCnEryrpi https://t.co/xXBE1DN0Ou",2019-10-18 08:43:18+00:00,"Quai d'Orsay, Paris, France",France
1185281341643988994,VDombrovskis,"The International Platform for Sustainable Finance is here for participating countries to:
✅find the best ways to work together
✅develop global market for green investments 
✅ coordinate approaches on green finance 
#investgreen #sustainablefinance https://t.co/FEEb2LIeFd",2019-10-18 19:47:47+00:00,Brussels,Belgium
1185330729410072576,The_New_Fire,Generating keV ion distributions for nuclear reactions at near solid-density using intense short-pulse lasers https://t.co/ZVixsb4So2  #Nuclear #Fusion #ActOnClimate #ClimateChange #Energy #Scientists4Future #RiseForClimate #WeDontHaveTime https://t.co/HBIJcEWbCE,2019-10-18 23:04:02+00:00,Located in Germany - currently operating with electricity from 100% hydropower,Germany
1185329803118989313,ClimateBen,"The tropics are especially sensitive to changes in temperature variability.

'The countries that have contributed least to climate change, and are most vulnerable to extreme events, are projected to experience the strongest increase in variability.'

https://t.co/sXhNklQ2r2",2019-10-18 23:00:22+00:00,"Paris, France",France
1185324837390172160,Fricat,"Folks, it could be worse! They’re thinking of serving bugs as climate change food to the visiting heads of states. #BedBugSummit",2019-10-18 22:40:38+00:00,"Dingle, Ireland",Ireland
1185324750341410816,asienhaus,#climatechange debate led by #dietaz #asia desk editor #svenhansen with amazing #civilsociety representatives Thank you @robertboschstiftung for your support https://t.co/7Cdiofl017,2019-10-18 22:40:17+00:00,Köln (Germany),Germany
1185324118964658176,Sanningsmaskin,"@luckytran @danielswedin @GretaThunberg Can you be a tiny bit more precise? What exact change is coming? This movement is all about gathering people with climate anxiety. What changes has this led to so far, what have you been promised so far? Any powerful people supporting you? And no, UN is not powerful...",2019-10-18 22:37:46+00:00,"Stockholm, Sverige",Sweden
1195853963066773506,NASP_,"CLIMATE CHANGE / GLOBAL WARMING IS NOT A HOAX and it will affect us all if we don't TAKE ACTION NOW.

This is MY NEW TRACK and it's just a reminder of  that. 

Hope you like it. 
Thank you very much. 
https://t.co/RF4cv43Lj7

@BazB2014  
@DemonsRunUk  
@mojosarmy",2019-11-16 23:59:37+00:00,"Planet Earth based @ Porto, PT",Portugal
1195853694123827201,NASP_,"CLIMATE CHANGE / GLOBAL WARMING IS NOT A HOAX and it will affect us all if we don't TAKE ACTION NOW.

This is MY NEW TRACK and it's just a reminder of  that. 

Hope you like it. 
Thank you very much. 
https://t.co/RF4cv43Lj7

@IwearDocs  
@vonmestond  
@dredddpatrol  
@The1Shez",2019-11-16 23:58:33+00:00,"Planet Earth based @ Porto, PT",Portugal
1195853476187779073,NASP_,"CLIMATE CHANGE / GLOBAL WARMING IS NOT A HOAX and it will affect us all if we don't TAKE ACTION NOW.

This is MY NEW TRACK and it's just a reminder of  that. 

Hope you like it. 
Thank you very much. 
https://t.co/RF4cv43Lj7

@ChaoticBlood1 
@skylinetigers_ 
@chunky666",2019-11-16 23:57:41+00:00,"Planet Earth based @ Porto, PT",Portugal
1195853208331132928,NASP_,"CLIMATE CHANGE / GLOBAL WARMING IS NOT A HOAX and it will affect us all if we don't TAKE ACTION NOW.

This is MY NEW TRACK and it's just a reminder of  that. 

Hope you like it. 
Thank you very much. 

https://t.co/RF4cv43Lj7",2019-11-16 23:56:37+00:00,"Planet Earth based @ Porto, PT",Portugal
1195850894253993985,murka,Italy becomes first country to make climate change lessons compulsory for all children https://t.co/tA4MyysAK1,2019-11-16 23:47:25+00:00,"Porto, Portugal",Portugal
1195849757752737792,irrpfad,"@SLeguil It's another old political ploy using ""people power"" to avoid facing the stark reality that even if we sow ten trillion trees every year till 2050, the tides will still be rising and dust-bowls widening. ""Preventing"" climate change is fallacious. The key is adaptation.",2019-11-16 23:42:54+00:00,"Ballypalookagh, Ireland. ",Ireland
1195846770418429959,lukeacorkery,"This is a strange video. And I don't understand the logic behind it either. Nobody is normalising #ClimateAction. Nobody doubts the impact climate change will have, or how urgently action is needed. That's why the government has a €500 million Climate Action Fund.",2019-11-16 23:31:02+00:00,"Swords, Dublin",Ireland
1195312088438263808,fiannafailparty,"Leo Varadkar's comments on the benefits of #ClimateChange are the latest example of how this Government tries to spin the public into accepting a problem instead of fixing it.

We see it with the Homeless Figures, the Trolley Crisis, and we are now seeing it with Climate Change. https://t.co/YRYXK9b0Iy",2019-11-15 12:06:24+00:00,Ireland,Ireland
1195686977900814337,giulio_mattioli,"Interesting new paper by @mczepkiewicz on the transport #climatechange emissions of young urbanites - flights dominate! And higher climate change awareness -&gt; more flights

(https://t.co/2COgu0KOSC) https://t.co/agAErkUzgQ",2019-11-16 12:56:04+00:00,"Dortmund, Germany",Germany
1195691687571591169,FAO,"We need to produce more food with less resources. 

Transforming agriculture and our #foodsystems is vital to achieving sustainable development and food security. 

👉https://t.co/asEKW5qP29 

#SDGs https://t.co/SToM7e7fGV",2019-11-16 13:14:47+00:00,"Rome, Italy",Italy
1191410987536134144,Siemens,Minimizing city traffic with simple hacks: In the first episode of our new podcast we discuss how London is planning to reduce the city's carbon footprint.,2019-11-04 17:44:49+00:00,Munich,Germany
1195844898206949376,TrionaZelesnik,"A lot of elections can be seen as transformational but this feels like one of the most significant I've witnessed, so many things hang in the balance #climateChange #SocialSecurity #Automation #FairTaxes #GE2019 #RegisterToVote #SupportTheNHS @NHSMillion
https://t.co/id0ktr9M8D",2019-11-16 23:23:36+00:00,"Berlin, Germany ",Germany
1195843295022325762,EwonSprokler,"@anthonypesec @ZanettiCartoons @MRobertsQLD @GretaThunberg Again, I dont think he has actually said - or that he would say if you'd ask him - that the climate does not change. 

But he clearly believes AGW is a joke/hoax. 

Sure, its mainly semantics. But, imo, in a scientific discussion it's important to get these things right.",2019-11-16 23:17:13+00:00,"Amsterdam, The Netherlands",Netherlands
1195839686150885376,EwonSprokler,"@anthonypesec @ZanettiCartoons @MRobertsQLD @GretaThunberg Ok, so he thinks anthropogenic global warming is a hoax and that climate change data have been fiddled with.

That's something else than denying that the climate changes.",2019-11-16 23:02:53+00:00,"Amsterdam, The Netherlands",Netherlands
1195838511133462528,IMDEA_Software,"🚨ONLY 24 HOURS LEFT🚨
BSc, MSc, or PhD students last chance to join #chainrEaction &amp; come up with disruptive ideas on how blockchain can help make communities more sustainable and fight climate change

✈️ travel grants
💶3 prizes

Apply until 17th Nov. ➡️ https://t.co/BDfrvey7AB https://t.co/KWeeGDV3DR",2019-11-16 22:58:13+00:00,"Madrid, Spain",Spain
1195837441992798208,adunlea,Youth Assembly presents minister with recommendations on climate change after Dáil debate (via @thejournal_ie) https://t.co/OUSPLH5Pjm,2019-11-16 22:53:58+00:00,"South West Cork, Munster, ROI",Ireland
1195685945363828737,imagining2050,Exploring the meaning of climate change at the Ballincollig Community Event https://t.co/2ZkgooDZSy,2019-11-16 12:51:58+00:00,Ireland,Ireland
1195836689257836544,SLeguil,"I believe tree planting has become (too) easy marketing for politicians/charities/companies and a quick answer to people's worries about climate changes. It could lead to biodiversity loss through planting in wrong places. On the other hand, it engages people with the issue...🌳",2019-11-16 22:50:58+00:00,Luxembourg/France (prev. UK),France
1195834550598950913,TraceyOMahony81,"@silenced_wont @news2dayRTE Every second item is climate change, mixed in with some EU propaganda and human rights (which will likely include rights to abortion and explicit sex education) . Happy times ahead I see.",2019-11-16 22:42:29+00:00,"Galway, Ireland",Ireland
1195834541728059392,DarrylRichard9,@WeatherProf =Climate Change; NASA data,2019-11-16 22:42:26+00:00,"Naples, FL",Italy
1195821851219570692,AlexTaylorNews,"Hihi. Nice article debunking Gove's tosh about trees 👇👇 
thanks @LouisAlexDore for including my tweet in it 😁
 https://t.co/tBhnebtoXg",2019-11-16 21:52:01+00:00,Paris,France
1195833198393077760,EwonSprokler,"@anthonypesec @ZanettiCartoons @MRobertsQLD @GretaThunberg You keep putting words in his mouth. 

Find me a direct quote where he denies that the climate changes.

I'll wait.",2019-11-16 22:37:06+00:00,"Amsterdam, The Netherlands",Netherlands
1196575336772853762,ClimateBen,"#ClimateTwitter

Talking climate change is key.✔️

But, if we don't try to link the fossil fuel industry to today's militarism-imperialism-racism-misogyny-colonialism-capitalism-extractivism-elitism-consumerism, and billionaire-owned/ -influenced media, it may all be for nothing.",2019-11-18 23:46:06+00:00,"Paris, France",France
1160344744985280512,ClimateBen,"The US, Russian, Chinese, Indian, French, UK &amp; Japanese militaries need fossil fuels for fighting wars in order to maintain &amp; expand power (just like the rest of the world's competing militaries).

What government on Earth will allow decarbonisation? 1/n👇https://t.co/Y1wTaSzgSf",2019-08-11 00:18:40+00:00,"Paris, France",France
1196575162331648000,MarkPlackett1,"@AusWindAll Excellent news the unions are getting more active on #ClimateChange and #justransition
Just have to worry about coking coal too. @AustralianLabor https://t.co/wGZL6UUtXl",2019-11-18 23:45:24+00:00,not really Germany ,Germany
1196572852197220353,irish2witter,"@johndodwyer @scary_biscuits @DermotFoley6 Of course it doesn't - its role to to bring together and synthesise the vast amount of climate change information available.  

Again - why are you consistently singing from a US oil baron's hymn sheet?  Were the thousands of kids on the streets of Dublin all idiots?",2019-11-18 23:36:13+00:00,"Dublin via Cork, boy",Ireland
1196572529105817601,AndyMOBrien,@garrettmullan Holy crap. I remember her saying something along the lines of ‘road hauliers can’t afford to do anything about climate change’. Totally forgot that was her.,2019-11-18 23:34:56+00:00,Dublin,Ireland
1196572419105972224,SadhbhO,"@irish2witter I love the way investors are put off by state-sanctioned murder, and over-hyped valuations  - but not by climate change according to that article!",2019-11-18 23:34:30+00:00,Ireland,Ireland
1196571924891152384,ctaoc,"Please read. Léigh, más é do thoil é.
NASA admits that climate change occurs because of changes in Earth’s solar orbit, and NOT because of SUVs and fossil fuels https://t.co/pILLqsKfWW",2019-11-18 23:32:32+00:00,"Duibhlinn Éire Dublin, Ireland",Ireland
1196568055142207489,idilgaziulusoy,"A-ma-zing podcast by @longnow featuring Marcia Bjornerud, Professor of Geology, on deep time, climate change and why we’re responsible to take action. Perspective expanding, “slow” podcast to take on a long walk. #futures https://t.co/haAb7hfgFF",2019-11-18 23:17:10+00:00,"Helsinki, Finland",Finland
1196567618855079936,CAutengruber,"To successfully tackle climate change, governments need to invest in sustainable development:

🆕 Economy
🤝 Democratic participation
⚖  A more equal society
🍃 Sustainable production &amp; consumption
🎯 Genuine measure of progress

👇
https://t.co/1GtHbXzaXh
@Youth_Forum @nycinews",2019-11-18 23:15:26+00:00,"Lisboa, Portugal",Portugal
1196078831544741892,LeoVaradkar,"Across the world, young people have protested outside parliaments on climate change. Good that ours was first to invite them in. We’ve received ten points, we’ll study them and respond: Minister presented with Youth Assembly recommendations via @RTENewsNow https://t.co/zSBSNVbWe4",2019-11-17 14:53:10+00:00,Dublin West,Ireland
1196566838970343424,ReynaerdeJames,"@robbins_glyn 'Council housing also has the capacity to link to wider social policy objectives, particularly around environmentalism. Climate change won’t be stopped through the individualism fostered by the ideology of private home ownership.' 

From @robbins_glyn",2019-11-18 23:12:20+00:00,Amsterdam,Netherlands
1196566189599793153,PaidiCole,"@cuirliun @cmcgovern That's fair, I am not saying poor people are all racist but from my experience, issues like economic justice and climate change intersects with inequality and racism.",2019-11-18 23:09:45+00:00,"Dublin City, Ireland",Ireland
1196566179621593088,NickvBreda,@tonymanley It sure does! Can't wait to inform students about this opportunity and setup an Xprize for solving climate change aspects.,2019-11-18 23:09:43+00:00,"Utrecht, The Netherlands",Netherlands
1196551213136990215,Mina_Andreeva,"We have a deal! Congratulations to @GOettingerEU and all colleagues as EU institutions agree on #EUBudget 2020: Tackling #ClimateChange and delivering on other EU priorities - €168.69 bn in commitments (money to be agreed in contracts in a given year).
👇
https://t.co/X5Zq16BprX",2019-11-18 22:10:14+00:00,Brussels,Belgium
1196564275596316672,FinancingSmart,"Next #ClimateStrike wave takes place on 29th November, which is also the #BlackFriday 
join the #movement by standing against everything that built it #consumerism #climatechange #globalgovernance  https://t.co/3GrGtJJdF4",2019-11-18 23:02:09+00:00,"The Randstad, Netherlands  ",Netherlands
1196564248727556096,claudeforthomme,LET'S NOT END LIKE THE DINOSAURS! Just wrote a new article: The Climate Emergency: How Humanity Can Avoid the Fate of Dinosaurs - Great job by @GreenRupertRead to fight #ClimateChange  ☛  https://t.co/PgmfCdtcgt #ClimateChangeIsReal #XRebellionUK @impakterdotcom https://t.co/qvL9nN2Uo7,2019-11-18 23:02:02+00:00,Italy,Italy
1196563978987737095,jens_goos,"Couldn't agree more with Prof. @gregmankiw. ""[Trump's] performance [...] has confirmed my worst fears: trade wars, denial of climate change, huge budget deficits, attacks on the Fed, a chaotic White House, and betrayal of our allies abroad"". I hope Republicans consider this 👇",2019-11-18 23:00:58+00:00,"Waterloo, Brabant, Belgium",Belgium
1196563596639166464,GiufreMaurizio,Water in #Venice and fire in #California: how global climate change looks like.  Always a tragedy,2019-11-18 22:59:27+00:00,"Milan, Lombardy",Italy
1196562232559190017,mfioretti_en,We need to pay more for energy. it is that simple #climatechange #economy #eroi #fossilfuels #globalwarming https://t.co/7Et1tpyuzb,2019-11-18 22:54:01+00:00,Italy,Italy
1196561327214546945,Joren_Jans,"@CentAmNews Climate change and the steady expansion of the Dry Corridor, a much underacknowledged cause of rural migration.",2019-11-18 22:50:26+00:00,"Brussels, Belgium",Belgium
1196560910137090048,silviacasorran,"Quién sabe si ahora que lo dice el Banco de España alguien prestará una mayor atención..,
#emergenciaclimatica
#ClimateChange
#ClimateEmergency

https://t.co/vQcXKRVg5F",2019-11-18 22:48:46+00:00,Barcelona,Spain
1196560901190668288,mmargmarques,"@TheProgressives @Europarl_EN and @TheProgressives were more ambitious but in the end we increased budget for main priorities including #ClimateChange and Youth employment, @PSnaEuropa @psocialista",2019-11-18 22:48:44+00:00,Portugal,Portugal
1196560279678701569,coenvandedem,How the humble chairlift could revolutionize renewable energy #ClimateChange https://t.co/6rsQ4wdn0f via @grist,2019-11-18 22:46:16+00:00,"Den Haag, Netherlands",Netherlands
1196559934642630657,VariabilityBlog,"NYT:""a substantial portion of the American public remains unaware or unconvinced [climate change] is happening.""

VV:""That the denial of the reality is an Anglo-American phenomenon suggests that the main problem is not science,but US political problems &amp; the US-Australian media.""",2019-11-18 22:44:54+00:00,"Bonn, Germany",Germany
1196559508425695232,NatureHumBehav,Working on human behaviour &amp; energy/climate change/environmental issues? We're really interested to hear more🌱,2019-11-18 22:43:12+00:00,"London, Berlin, Shanghai",Germany
1196558720001597442,coenvandedem,"How the Climate Crisis Is Killing Us, in 9 Alarming Charts | WIRED #ClimateChange  https://t.co/b864uBMbeg",2019-11-18 22:40:04+00:00,"Den Haag, Netherlands",Netherlands
1195128896926171136,Emer_Keaveney,"Incredible way that AI is being used to assist marine scientists study coral reefs in response to climate change! 

⁦@republicofwork⁩ ⁦@IGNITEUCC⁩  https://t.co/wsNlSc3VBS",2019-11-14 23:58:28+00:00,Ireland,Ireland
1195128818295549952,maniraptor,"One side effect of climate change and 90F days all through October is the realization that the sun going down early is, in fact, less of a seasonal depression trigger than daytime temps dropping below 50F.",2019-11-14 23:58:09+00:00,"Athens, GA",Greece
1195128789929512961,samclifford,@GrahamY @CJPomfret @SensCommunPeu @grputland Environmentalists are simultaneously so powerful they can infiltrate all political parties and force councils to abandon fuel reduction burns but not powerful enough that they can get political parties to implement even the most conservative policies to slow climate change.,2019-11-14 23:58:02+00:00,"Amsterdam, The Netherlands",Netherlands
1195126734011719681,RitaRey52,@thepainterflynn @MetroUK Well we can forget about climate change so.,2019-11-14 23:49:52+00:00,"Leitrim, Ireland",Ireland
1195126036180197378,NeveMartina,@ProfDicaprio if you are a leading authority on climate change let me know what's happening in the Caribbean......,2019-11-14 23:47:06+00:00,"Tuscany, Italy",Italy
